"";"CTL.1";"CTL.2";"CTL.3";"CTL.4";"PD1.1";"PD1.2";"PD1.3";"PD1.4";"CMP.1";"CMP.3";"CMP.4"
"TC0800002852.mm.2";2,53668850000187;2,5106071948202;3,32117344962333;2,94684902166401;2,67647195532028;2,21055019728158;2,58709894851482;2,30705821021767;2,91557710891352;2,85509895109767;3,92163383707085
"TC1800001375.mm.2";4,25195645733574;5,29006905516491;5,21538195638526;5,00874195983625;4,94411378601931;5,33473169627667;5,54656469818504;5,58293322197734;5,16404242380627;4,7539989007707;4,35623135148594
"TC0500001361.mm.2";6,19143702683988;6,19715658513531;7,01827393750174;6,55527104888034;6,59790256575148;6,446100731745;6,74284016904052;6,2732825626217;5,73303090423918;6,23311486342799;6,64493338187809
"TC0900001838.mm.2";8,66881205572948;8,76084241652224;8,6705241153416;8,23686922028009;8,41074476773489;8,62874045734201;8,00128426490467;8,62353857655001;8,32995027675647;8,4956872509393;8,25604420800337
"TC0500001821.mm.2";8,02412436488354;7,87382612248676;7,9803626665852;7,93957776069825;7,65010507893583;7,50086886103172;7,43572916984584;7,72495345087548;7,63571291700725;7,31361523779289;7,42431782187747
"TC0600000370.mm.2";5,28974663392794;4,6348911482464;4,64931805930397;5,02346178544822;4,81881024309576;5,51239754902193;5,30111047774487;4,64644739464265;5,00744408592151;4,27561181897455;4,62467764066797
"TC1000001090.mm.2";4,74917242260879;5,17005224783856;5,26683158462944;4,51662156065533;5,20399515807449;5,44383494836671;5,97967265226536;4,92698444078856;5,59242193836989;4,77741564878903;4,51107029291008
"TC1700001111.mm.2";3,09398056175427;3,03533077369528;3,39501422241315;2,93573418942119;2,48248281085614;3,24837521192046;3,01567378852508;2,54996482122082;2,58002794553771;3,33357701740011;2,45815107340727
"TC0500000642.mm.2";6,38102210996272;6,21755222801404;5,56126919786276;6,02358031642073;5,91628232718328;4,72741583041743;5,61525140495486;5,78813103041201;5,29360812867185;5,1716917764922;5,17650403777787
"TC0600002178.mm.2";6,71550450140659;7,07671556245002;7,1111489034476;6,31477759063337;7,45375402008534;7,03025769027063;6,59836997797024;7,19915411972149;6,76727589892522;6,72025082597075;6,81165118988935
"TC1100000880.mm.2";4,59723147740818;3,38827996895806;3,55532109278216;3,41630703828443;3,51482199735351;3,56625742137974;4,25267932358446;3,32204723576596;3,10129463557525;4,37757136143092;4,04277322456991
"TC0700002135.mm.2";7,28678503547458;7,6334687461708;7,21330752003174;7,13244907408073;7,67580184759556;7,4431446894473;7,51069095856122;7,99838452045086;7,87982753184504;6,80698033533449;7,50971495434982
"TC0700004404.mm.2";5,71117761149848;5,61029472085795;4,4560893185894;6,11448651022649;5,13717705169649;4,93058424807115;4,38252210380578;5,47464707608022;5,28002576755788;5,65027814724141;5,21107112756059
"TC0300000780.mm.2";2,85209194479117;3,36892734746364;3,61602206647125;2,69054213949908;3,31420182860297;3,73979476902009;3,22584154384347;3,43708196112308;3,40080554447126;3,04889767766693;3,62277360443295
"TC0900001891.mm.2";1,88626915131614;2,27130799077367;2,19524915611356;1,99884965961967;2,50800430616624;1,93538806706679;2,85096398999695;2,12342915502502;1,91907057587143;2,72984171240632;2,1382927815691
"TC0700004347.mm.2";5,68054010878892;6,20812267469096;6,41674557998109;5,87020991947824;6,10222006746989;5,74317340895116;6,45565379889994;6,45224264586161;6,26982805159976;5,87618363274201;6,49210183651576
"TC1600000221.mm.2";8,59705717056064;8,50258068290299;8,09749963794252;8,09492182090117;8,77451570033922;8,32000844476523;7,79024860075231;8,60408870496235;8,43955062346502;7,49662005402092;8,46441644228407
"TC1500001981.mm.2";4,83959866837018;4,75240782052291;4,80178703048648;4,63002472185989;4,40786841242783;4,99754911838248;4,47938429686208;5,33954127321557;5,16335223658246;4,85593687771218;5,26322522606822
"TC0100002685.mm.2";3,79375019836103;3,66644486967399;3,75481652853575;3,25883706616953;3,55543496847103;3,47643017238235;3,18838782040654;3,41978189963602;4,47202161113155;2,6428119129508;3,24821816705986
"TC0300002977.mm.2";3,82149651774616;2,9804399865905;3,78559411637803;3,49726552246677;3,14444189137727;3,75926942447354;3,02106549489797;3,6070386108249;3,13386307607446;3,48970370693961;3,17469935296595
"TC0700002369.mm.2";2,26154029731751;1,96400887970262;3,20063007693148;1,95348187701044;2,70988518252644;2,1949986953029;2,43217586345831;2,01700188186114;2,42356564711354;2,07862634566279;1,95559097765812
"TC0200003155.mm.2";3,61164190976355;3,11127714438414;3,37029124925693;2,98053735323566;3,42683712270126;3,42596711482815;4,12128676255579;4,96822888011911;3,39821058695911;3,1414050158743;2,88216351037098
"TC1500001069.mm.2";5,13296679904994;4,47942270764787;4,26221153178741;5,20343060811431;5,10128333893387;4,75174155832672;4,56451555374054;4,04395619440898;4,38933434702206;4,42875312773724;4,55543352792162
"TC1100001970.mm.2";3,40993768390064;4,02603839001585;3,90967330270462;3,49589422656162;3,60848723796108;3,26305023135821;4,37321024319755;4,52640520115233;3,35409850004599;4,36064432434676;3,46052005499419
"TC0400000861.mm.2";5,23867061846777;4,98096068928159;4,2847881203765;4,86100935109943;4,26731574787743;4,47015000017162;4,62807654384108;4,72571630214395;4,95541956498969;4,29034222200069;4,42241519822499
"TC1000002426.mm.2";5,22369669764619;4,53696438027771;4,67819237567702;4,54327463762639;4,8399056514474;5,34482847446968;4,99545133118891;5,41822809409044;5,09682150570204;4,66997403978005;5,17636215897123
"TC1600000530.mm.2";6,06387615010542;5,65379512937301;5,70195629493402;5,60901372130396;5,75924281512137;4,95443887149128;4,3612313316155;5,49860977743484;5,79013134235575;5,17047516640315;5,0260731484876
"TC1000001332.mm.2";4,33822839689621;4,27142066806261;4,2226941320151;4,62649293732795;4,99554715335558;4,0169817855024;4,74303980754109;4,32459864739172;3,77526939150154;4,22561344610711;4,03196279437516
"TC0200005003.mm.2";5,19511760469847;5,04583439366934;5,29775403437687;5,57039775285769;5,38093227768999;5,85984654623125;5,7906917469631;5,24363292060083;5,41543228811084;6,41248894372072;5,96875310693669
"TC1300002605.mm.2";3,91716700247897;3,17806738993192;3,31516849501447;3,69264561020631;3,24232140206579;3,09225524375677;3,87123391327305;3,58143832493664;3,43293587824437;3,36418244496128;2,8525529348538
"TC1800000977.mm.2";6,46020264764025;6,38794629383855;6,01373277846499;6,49387833329537;6,04614334972118;6,24100181407855;5,783006191335;6,38151572408988;6,02177302940997;5,98726961086759;6,13920853345652
"TC0600000551.mm.2";4,14912880394191;4,8868849741704;4,64004322878879;3,84793405398691;4,53732709336473;4,83556404992757;5,26092458595871;4,16661104257359;4,70943839642702;4,15890992755389;4,50400038643695
"TC1700001858.mm.2";3,66658373523225;4,16902970124423;4,29607104324822;3,71901070435311;4,45159088451469;3,98983618226583;4,52663211168531;4,14075993169628;3,91572489787616;3,63369601446104;3,5864556689526
"TC1200000718.mm.2";4,79693620279336;5,05341402548415;4,93157920678164;3,88931727249519;5,05525782306138;3,80851328513057;4,2847985169787;4,59881845947553;4,82451507495472;3,84258320428231;4,46943866227672
"TC0700000043.mm.2";2,36057587355644;2,18830155941176;1,66434581815809;2,20333626427725;1,95969738633441;1,89869958466618;2,24219550948868;2,23660197441603;1,79898892782135;1,70270796278825;2,2279598703661
"TC1700002406.mm.2";1,83187566726343;2,26766860256542;2,39927244029313;2,29027602360357;2,02948183031769;2,47655110520418;2,28820120139427;2,07351526279284;2,01023602239888;2,51247811900694;2,41341691484713
"TC0700002979.mm.2";7,16355279416772;7,49205421519321;7,72716673823412;7,31697499101799;7,69452304370031;7,22221109251528;6,66257461279015;7,6321844583843;7,68275415226367;6,8156363828438;7,83086678188316
"TC0200000427.mm.2";3,09633179844795;2,92442727111513;3,45719947782304;3,33707478751074;3,34720944776965;3,4596373059178;3,15882499885433;2,79168929123745;2,41220957053612;2,92477116378768;3,16953905152064
"TC1300000784.mm.2";2,097953733409;1,73728442747716;1,94138725277824;1,95596772923308;2,28207174943247;2,59019837996473;2,30624534059422;2,44576951872169;2,49902081047757;2,52849123404765;2,19108115999401
"TC0800000178.mm.2";2,76460514072857;3,87474067267595;3,33977011659825;4,80700267502444;2,67952360820678;3,02073635671718;2,66196768703935;2,90718158271618;3,42307547814928;3,39892730985199;2,81926919128236
"TC0X00001082.mm.2";5,37553472600765;5,03936427412517;4,19963330261571;4,96270417560426;5,20286684584709;4,37014596681171;4,6618801555699;5,08920868766379;4,50821399498536;4,12714378028273;4,35388932197097
"TC0200000407.mm.2";4,61306126273404;3,27983484302023;3,99208935658113;3,71778990213221;4,40637749798838;4,02566188899579;4,02558231175582;3,59844396957871;4,65710271300014;4,10004762102055;4,61153825665773
"TC0200004814.mm.2";1,82533364231277;1,62483060510818;2,21972683486351;1,68907235685443;2,32868172429998;2,05205711147276;3,20829606214709;1,60340377931967;2,23860248862199;1,95849423693387;1,93329338746679
"TC1800000451.mm.2";2,91627716971694;2,27637191864379;2,50267644047404;3,68944304091365;2,46817104971433;2,65004775154675;2,78570191001175;2,73783966680387;2,96858115985859;2,22117557503588;2,09700845269215
"TC0200000005.mm.2";2,18523324657701;2,01774231051457;2,05082815188302;2,17221049680902;1,86994632005622;2,14859978880829;3,93724794738469;2,68996759143615;2,53069297974158;2,06337526298796;2,48440775724812
"TC1700002114.mm.2";2,73977498706631;2,73589097321575;2,28449347521955;2,18034570538751;2,32431073511043;2,14242792849502;2,62646085835859;2,70662657747357;2,2444452631976;2,35920303895779;2,26543870727709
"TC1300002239.mm.2";5,48779348527451;5,33319686497459;5,79844077010081;5,66021108571883;5,42843829342514;5,84961795113661;4,98782174004847;5,2536384510929;5,10887953070037;5,47400517699766;5,02848189527986
"TC0900002233.mm.2";4,2284560293433;4,24609759517387;3,74218172625723;3,4587198521444;4,00627319453342;2,9895849056179;3,07330716956373;3,41860103688647;4,38181887803189;3,27072790691492;3,8908488675203
"TC0100003323.mm.2";3,65686743209187;3,68403909663879;3,4829094622804;3,53990006628425;3,6612844254532;3,98386688046762;4,40395213518278;4,11194239437971;3,40074298444709;5,10410679683199;4,19985617645867
"TC0900003061.mm.2";4,75428017111323;4,95972042900294;5,28321767215867;4,42831134643685;5,53522153264369;5,16890493045728;4,75185154846007;5,60038106842829;4,20581177634021;5,11920499142842;5,19132441759018
"TC0300002367.mm.2";2,41936814343263;2,1268428754485;2,20227375440831;1,81369502785886;2,11118362079767;3,43942168915299;3,76219638944569;2,2162685048609;2,6889510894921;2,72373882373329;3,56054281557534
"TC1100000712.mm.2";5,98436722513073;5,27694783204589;5,72913566769114;5,41753688528188;6,24599760094416;5,83721380396857;6,2833575577498;6,00739657707037;5,58768339195892;5,28830086806681;5,67660270959625
"TC1900000962.mm.2";1,89430637799441;2,61255840477528;2,9970627813734;2,91614529012624;3,25152071507344;3,32145786916999;3,79396569130385;2,99064343633205;2,0216013490143;2,60193324788743;3,04063870352758
"TC1900001018.mm.2";4,0104992286639;4,30275154835248;4,0714151741121;3,58389545498615;4,36520951973426;4,93370986261846;4,08933598961066;4,80767285261955;4,15532614594388;5,98484628002872;3,6345708567808
"TC0100003874.mm.2";5,98020077911828;6,457982286636;5,57121521032948;6,34900099732735;5,91714087035461;5,79696226607533;5,84752634419733;6,00170124954403;6,73155195368633;6,87908293656891;6,48695749858365
"TC0900000185.mm.2";2,29654236257123;2,35607082584236;2,96702563328399;2,20710032538214;2,85830151162605;2,4105225498643;3,43210397665093;3,4261792022918;2,46668977233691;1,65390677652223;2,57541784838788
"TC0300002526.mm.2";4,51698442273811;5,35112463539315;4,64830515264357;4,91272139420256;4,96335590338419;4,43877653453083;4,60992823119301;4,82770983344374;4,14334472462624;4,21767820736229;4,41878998921274
"TC1700001939.mm.2";4,84784505266202;4,53986016815818;4,17853389323878;4,16968537864667;4,35409514717777;4,51934076932688;6,2993866933683;4,89972567108226;4,59378510553026;4,00498482460058;4,43154865052562
"TC0300002399.mm.2";1,83370324876389;1,84204434873918;1,69808319142382;2,6952429329455;2,51320762282952;1,52550447224939;2,51551343430197;2,04195992932676;1,53542752100692;1,48009817659959;2,50085786602516
"TC0200004456.mm.2";2,47813071667367;2,43634842538677;2,18487096462696;3,12303534408945;2,07808092995923;1,89908484071636;2,46319608361542;1,96155386676478;2,21438640776534;1,92943077226062;2,05555743177843
"TC1600000290.mm.2";3,17889438260891;3,39868661961964;2,48321342473996;2,77650588709308;3,28261452966577;3,5666993313277;2,5414293806782;2,54349381834708;3,12378336176869;3,32420850401577;3,41539632134389
"TC1400000580.mm.2";7,26933003286659;6,91148339326268;7,20437316960535;6,98244108763982;7,06462892889351;7,69812531871582;7,63752849661712;7,11448594993769;6,88222735479044;8,29999596079627;7,2467486182875
"TC1800001445.mm.2";3,36284742187235;3,02194313738669;2,62799940786197;3,46414631554058;2,18830544031663;2,32804200874576;4,0554587670418;2,69030148790569;2,57346049919253;3,27765747131675;2,778378393167
"TC1100001802.mm.2";8,22695534313262;8,10820959795397;8,28508789855179;7,92902999134095;8,55581745485071;8,27440461829658;8,73577908298543;8,36105747071265;8,51994872811908;7,46324646138;8,54630441866221
"TC1100001504.mm.2";3,90737515976871;4,62511376530817;4,70190925286076;4,29490375988785;4,7158153011755;4,45401540094115;4,54058161311759;4,36033636912178;5,02544436568677;5,31600626028478;5,38698213671411
"TC0600002792.mm.2";2,04635682343499;2,73778268246255;2,51192509382004;2,1885827257955;2,667173592026;3,13764100132775;3,38815243362618;3,04163067153961;1,83653985155638;2,31136752195751;2,46096293125696
"TC0500002252.mm.2";6,26311540383185;5,83119852678781;5,58890505708209;5,52809944245558;5,5262511659476;5,44407788008946;5,46791498105913;5,83286199958438;6,54055860739611;5,97312552863771;6,68193515930651
"TC1700002665.mm.2";5,83346391781172;5,63742733938856;5,88766757690341;5,81987906345394;5,46275643065235;5,72155081016144;5,32153269726633;5,81278885983103;5,02764981093671;5,28413067861521;5,23759041456627
"TC0200002199.mm.2";3,33145045125693;2,69858025204828;3,10944165974965;2,49886169338597;2,4515020658982;2,63321259135444;3,06525544629403;2,70896486439792;3,20000728917885;2,27707372915334;2,8278991865981
"TC0400003360.mm.2";6,24327964060308;6,38436100952337;6,16530643546747;6,39794989145338;6,89981789414029;6,64797480536654;6,26471738523222;6,08336176776795;6,1286422794946;6,62326639524877;6,89936713307033
"TC0200000538.mm.2";3,67734885947349;3,97411206873746;2,86722086680725;3,90690232343143;4,05856952425064;3,63268739033479;3,89657759109144;4,11861764161051;4,30079960793702;4,26405155240289;3,26453445385123
"TC0X00000380.mm.2";2,42628712725629;2,62674280093855;2,2174025960618;2,67035669760107;1,82520004284919;2,69334347090931;2,46795694833175;1,9683603900451;2,22331706140127;1,96454992649622;2,16340391130199
"TC0900000255.mm.2";9,08582533872894;8,95844226212753;8,92524440296422;8,74741996896962;8,81517648172042;8,53175587978278;8,0659807461331;8,80849612458715;8,4592172139605;8,38678135622545;8,51166970319944
"TC0800001210.mm.2";4,92601547448756;4,72539229250814;3,98403491052264;4,75532566598466;4,55761952096826;4,48188464411107;5,16475523532417;4,99169544853983;4,84424719786588;4,49272530855322;4,18017063213558
"TC0500002059.mm.2";5,56977516543238;5,85407709952377;6,34945151741376;6,2923293508162;5,93822330520815;5,77723735194869;5,17736953145794;5,87162144188602;5,74023998929925;5,2516943261703;6,33590858839008
"TC0900001440.mm.2";4,49846482696835;4,09219542326174;4,56473829431443;4,46691403740155;4,18702613812441;4,06239809139856;3,7319196658341;4,85868158739572;4,19561356892167;4,30033289625507;5,06234691735766
"TC1500001719.mm.2";4,34101214521337;4,44722012677999;4,75266197921811;5,33031206068223;4,22240786637914;4,75356194466153;5,23685991114132;4,72187132552599;4,84902295041222;4,90061808722531;4,3899705135363
"TC0700001655.mm.2";3,46335567521468;3,78639832839185;3,29938509591219;4,13735884278178;3,23394456574236;3,99378316235077;4,44487453941688;3,44017026930563;4,36022273022207;3,75048107881208;3,08309349731938
"TC0200001940.mm.2";5,10571451587569;4,94635183595932;4,97908412243894;5,49342285748701;4,80294098096656;5,52365152201374;4,9000308743986;5,32796564191444;4,69168755695545;4,44936037792942;4,96507685329813
"TC1900000493.mm.2";3,1291937119343;2,7039034327756;2,39337655508819;2,1070330994922;1,97047812491772;2,34977082312184;1,86739093949118;3,03948589983881;2,44863656191333;1,91787587660236;3,02323366022558
"TC1400000336.mm.2";3,59923178552697;3,20152408229549;3,64109256374668;4,30328485701495;3,12004683379984;3,04186670250816;3,87184875378326;3,84028075244202;3,41856378629703;3,84390693455536;3,64618255321485
"TC1300000928.mm.2";2,35414463702827;2,56788852680628;2,67519490318954;2,87236689085943;2,3764683574803;2,00460986536272;2,10844587386413;3,21581102118176;2,8350585564995;3,28460000312694;1,87099613837034
"TC1100004195.mm.2";7,61173256796427;7,52856640981782;7,34397080151522;7,13244963166869;7,85499922386267;7,57218797979331;7,87115678047914;7,77515284072258;7,81464251257628;7,15647424268743;7,64672806677386
"TC0800003095.mm.2";2,60536771951269;2,54245852850446;2,17649843668731;2,67990547907746;3,77655375346567;2,9689748007728;3,32054794819339;2,55212537792633;3,26193689604356;2,98549561656657;2,7923842095522
"TC0300000871.mm.2";4,24999359626845;4,15908831991158;4,18889450761483;4,20385899840876;4,2658646962248;4,33279856173898;5,00193213093028;4,44751761505412;4,77695311328714;4,50633249820575;4,70306493558994
"TC1700001143.mm.2";5,44483197928364;5,12390913917825;4,20743301774977;5,08352762661455;5,06335612083267;4,52619396334882;4,94705458643852;4,4094219894877;5,3386823286482;5,90453960496692;4,81285217020807
"TC0X00001389.mm.2";3,86044705517682;3,3860249343908;3,19908947863668;3,98857511635619;3,94505374036578;3,50234166884175;4,00703842640433;2,57651684062579;3,89303478552898;3,99270175230491;2,81986832132875
"TC0100003865.mm.2";5,78904694235326;6,43596560795104;5,48548648305765;5,62741791600231;5,2844263423036;5,59288989704764;5,34164354796777;5,80958177905356;5,23490283135784;5,10376605788153;5,86242324898807
"TC0200003140.mm.2";6,51610365279019;6,68666940774111;6,87375970618501;6,21497637423359;6,42650148462211;6,45429015780725;5,92719120957772;6,7975651033049;5,88196418277983;6,22489153639274;6,91135759450151
"TC1200001071.mm.2";3,64893978609003;3,16238750810549;3,36963641394854;3,20506961558712;3,19904867905163;3,23498691485837;3,57502904849733;3,57888174115795;3,90346818597282;3,08331919110039;3,01600157768809
"TC0400001657.mm.2";6,63335057116685;7,1032251467367;7,23828440892698;6,67711780736889;7,25919589267464;7,06483250259076;7,01984074475768;6,97192442068463;7,39861054989494;6,7616506024832;7,30241958475076
"TC0800000725.mm.2";6,00710191286428;6,48612621208396;6,45511563401119;6,34308476886262;6,69550285232239;6,91270899025707;6,3807290150739;6,25170018503534;6,74688499257231;7,01538975482466;6,43536987835065
"TC0X00001083.mm.2";3,30754189670866;3,29518992596902;3,8938884977968;3,40150147276072;3,62368186656298;4,16599352253431;3,28290270240222;3,6413866401352;3,46245616564733;5,51339147042192;3,46779736396356
"TC1100003318.mm.2";9,2757436098322;9,08675014680022;9,21730586690227;9,30651155637606;8,99920370131467;9,18480311370783;8,6232531766558;8,7831771747461;8,65295980421908;9,06412543039039;8,75379661678813
"TC0900003172.mm.2";7,72822467147473;7,89145241738215;7,73081357232927;7,95280700667608;7,44632406919702;7,42966078887879;7,87152895877996;7,68400429374736;7,2633658541236;7,26115911901522;7,5104148074376
"TC0100000329.mm.2";2,78344217226181;3,85785228014989;3,6531817588189;3,19915506798353;4,11583158655372;3,5455588844794;4,05498552458956;4,67666326824281;4,12494317261113;2,89317804731216;3,75363236307799
"TC1100001234.mm.2";2,28457439198649;2,06410620379344;2,64317344890061;2,31822991522424;1,99712312072742;2,06896986552503;3,18785133664884;2,10018296463186;2,32777893735322;2,35645123006206;2,5797439471994
"TC0700004662.mm.2";4,82981933950512;5,63402173369649;5,67810572700759;5,49585614854614;5,88969213270744;5,51619020934123;4,8720952309197;5,27137808044893;5,24283157649327;5,89214136600138;6,2822013634859
"TC1300002276.mm.2";7,21925831511155;6,90427469502704;7,18450506705711;7,17428206980731;6,82652207212784;6,38972428827715;5,25559305930049;6,9967461463203;6,49811970323276;5,8028897250412;6,65433690975286
"TC1100002124.mm.2";8,19806836984635;8,19502304452669;8,29764679520389;8,3136217553339;8,54877035617236;8,67918900368987;7,7389954287497;8,58673942480281;8,79919704288181;8,27407991318766;8,64122718440792
"TC1800001526.mm.2";2,84808436382893;2,34935527711446;2,33692223651609;2,52971394067771;2,00621029630317;2,48647943875967;3,36861448462927;2,7987015640132;2,53927135421243;2,69360629505541;3,04030625645769
"TC1000000424.mm.2";3,66752277645827;3,75483262629573;2,90983051583145;3,68431741436053;4,12197941371594;2,84036252028603;3,26447824642593;3,38164490135112;4,09526685432841;3,99687891942709;3,42732540607493
"TC0700003847.mm.2";3,92941883469037;2,94088469649855;3,45541938558207;3,89105537375297;3,92312574885171;3,05884607817466;4,32886632359206;3,32383993269261;2,15359544427328;3,30775921958191;3,17055744879657
"TC1600002066.mm.2";2,50374461306391;3,13990368133618;3,10934479977483;2,77812419133741;3,16332674162073;2,99526840868197;2,43490180505583;2,69900883700178;2,96466417265649;3,35125645033708;2,68208721863639
"TC1900000383.mm.2";6,6199425761838;6,35386480662169;5,98066217947248;6,28033796434504;6,19291188656523;5,75132857069692;5,82704111208992;6,019288560328;5,86650354729766;6,19146711149642;6,28103023677224
"TC0500000833.mm.2";3,92993801988904;4,1265271213962;3,77169889179077;2,92641822341908;3,51713592478863;4,21460572151216;3,38550938729955;3,23743010192996;4,21700152585003;3,743250961171;3,71950069091256
"TC0700001331.mm.2";2,08678291797302;1,94575633663352;1,73177596337903;1,48991137621087;1,52516544832149;2,07884190324355;2,00623627254581;1,73042307150284;1,45519204963785;2,05558511070361;1,53371617198296
"TC1000000498.mm.2";3,11743929600679;2,27845533860616;2,51421000083534;2,18530175452715;3,8187534144207;2,46234086968637;3,45328016782608;2,10321600345768;3,24474899888011;2,4340849790998;2,03993084960105
"TC1100003274.mm.2";3,42134747756863;3,7468598173026;4,02261442903366;3,19855697304582;4,38140837824017;3,73330623452175;3,78940170766786;3,55969796643325;2,83977327945368;2,87812232366925;3,96004652835348
"TC1000002287.mm.2";1,97995177558596;1,20789169091406;1,45329434546794;1,58506627493453;1,48264083275499;1,62200378010778;1,92442745686608;1,212156947033;1,88624421665923;1,31766849844649;1,66614907646467
"TC1000001732.mm.2";2,53218551548489;2,8159443098705;2,73467550129583;2,98502880832505;3,02081825741649;2,35578994899051;2,22076386441807;2,94185111536159;3,08411207416954;2,80974338345506;2,38551331486486
"TC1600000142.mm.2";5,74556444083828;5,23946400744817;5,59862343573042;5,13776026570113;4,91101742435395;5,26836604780378;5,21152667860025;5,18692406901942;6,0291442956167;4,86432430286369;5,51380848485215
"TC1100003320.mm.2";1,94661808793798;2,29704377706315;2,10087351054297;3,11954357251208;2,34678816233404;2,12860375299555;3,06317426788472;2,50265156166642;2,44495563133595;2,54936758105365;2,04116989786229
"TC0900000072.mm.2";2,98922489608346;3,69590431593209;3,2493739085194;3,44685397936623;3,78829677413618;3,48149936290939;3,33132513736087;3,2988776081436;3,6233075004698;3,77318200534113;3,10239892208148
"TC1300000457.mm.2";2,38524688602642;2,33107374014382;2,68170909213029;2,1337342553126;3,08391299723797;2,72289928128951;2,63888423460607;2,75875609635341;3,01425266308048;3,07849796798939;2,31839065773493
"TC0200002882.mm.2";5,50456962356764;4,91982258689947;4,8284799334117;4,85365412232461;4,68995887596539;4,78312470203068;5,19752575807404;5,06556368891373;5,6835898887507;5,27937069846371;4,79325444262266
"TC1200001625.mm.2";7,68558983531081;7,44727941484283;7,53429922538237;7,73910586522535;7,43170039310291;7,67851031604222;7,05752466968345;7,55760562378645;7,00098434887516;6,72246048952933;7,00122007171512
"TC0500000019.mm.2";7,16043935478338;7,11989639911641;6,92508740370313;6,77329380111859;6,72789365155107;6,90355333359793;6,43431485928192;6,82720145537706;6,39459027880323;7,03373351673256;6,40377037440412
"TC0500001569.mm.2";6,33343494085262;5,94587640073805;6,4947956686308;6,55031213491797;6,45016426798689;6,35965986357688;5,01606609655531;5,8077428870387;5,53731979568999;5,62865023515671;6,24605203498434
"TC1500000688.mm.2";8,8126427122336;9,28694516107201;9,1290327049249;8,69338557679339;9,36248462596716;9,7519939046832;9,23425153963117;9,34553478323406;9,3142025384169;9,75017484572606;8,64165950299397
"TC0500002355.mm.2";3,29870066208149;3,20303930297362;3,23110501430973;2,91657479904622;2,92838933826191;3,1227376262191;2,87281421369756;3,5221907248099;3,337177458598;2,68814168636928;2,84697924992873
"TC1200001944.mm.2";1,75368873969722;1,72805821203751;2,51424234623826;1,91296158768405;1,82633842668062;2,37924172504274;2,47266854711526;2,05695967585518;2,10088278728838;2,26477897427523;2,01647526295825
"TC0200001374.mm.2";6,64804357955945;6,54454854420066;7,06299874262341;7,30600302434759;6,82644697027133;7,31181241397518;6,60867078804492;6,30345884982432;6,78739248071747;7,37652285687224;7,16714034603173
"TC1800001535.mm.2";4,29708395143344;3,46997260820391;3,66425829812583;4,34467790873738;2,64600063586646;3,17388148566121;2,60571084092551;3,24594497945266;3,12875434496576;2,84338830777849;4,94952485881677
"TC0700004207.mm.2";6,58614518032657;6,98647974849045;6,43901488629966;5,94707910409049;6,76198143306317;6,94341843886291;6,43791214922466;6,6944679969872;7,83607400665959;8,90098960728821;7,92090976400968
"TC0800000727.mm.2";5,14640027545083;5,4681199778137;5,33248627026317;5,58500554886807;5,0709338423281;5,62360467041032;4,86753766736656;4,73365055128169;5,63620515531847;4,73526851296465;5,05775688044986
"TC1600002180.mm.2";3,27844226746514;3,6434381897979;3,29593976175497;2,85687036531702;3,23127478169891;4,52096078891877;3,58187198249991;3,49296301539472;3,29732951130025;3,13007953555796;4,11106145084713
"TC0500001663.mm.2";6,4995474624453;6,5006609091948;6,53371200251646;6,44152100248764;6,31593251956124;6,89444794205113;7,05542753587722;6,75517087159265;6,64842816384933;7,24858104693971;6,89613370403871
"TC0600003606.mm.2";5,8261060109769;5,59786941528777;6,07578269933973;5,35273195133859;6,25613547853828;6,55018490257005;6,1847078725577;6,08062812653921;4,96005812328876;6,81169338995682;4,44005819157365
"TC1300000013.mm.2";5,50989708801794;3,64569805768849;3,41645299605488;5,73264055745258;4,60030836435743;2,44891305489082;3,32775162213948;2,88661811264142;3,31083885644084;3,24755947715121;4,23378594876004
"TC0300003252.mm.2";3,60891558081457;2,88910490167733;3,12728221580116;3,49885151721057;2,34825072522581;2,53493224939691;3,55218763652293;2,46574802798332;2,23317688880151;1,85429002117942;3,57910354179005
"TC1100003779.mm.2";7,84219701495471;8,88718387837203;9,01233703214871;8,14062795608805;9,4002340866864;9,51087823194784;8,98415766225683;8,77550840094435;8,8359204750314;9,36269536720811;8,39719355726776
"TC0300002765.mm.2";2,15628928264751;2,3134046032802;2,12216739522013;2,77193709650473;3,03336813640692;2,47389709092123;2,60930054340563;2,78765503750648;1,9887194140487;1,83407723169306;2,87835759515704
"TC0500003243.mm.2";5,17809853524338;6,28743704998577;5,68214031647341;5,17657555311797;5,89076917165968;6,38212638011876;6,07221569556553;5,89364008460135;7,20010332781429;7,19902728179649;6,10403267051972
"TC0300002242.mm.2";7,28887325354569;7,96747888107418;7,73169553817952;8,26057399109193;7,95326106859369;8,64897914747085;7,66004838275554;7,67920502198247;7,27099608924282;8,22316650415584;7,8300907691148
"TC0300002284.mm.2";5,46524781780371;5,50904743963134;4,99031041420789;5,57277175383822;4,73683961962923;4,47856684976068;5,71728726380807;4,34462944965449;5,51680965461606;4,17850099125843;5,17337613780525
"TC0300000017.mm.2";6,22314290689558;6,38389146857057;6,15370379128647;5,90968639483089;6,00442444668602;6,45450342162781;6,53218404949118;6,7383117997973;5,68660274486002;6,19022901389593;5,48733950600756
